transaction_id,customer_id,account_id,transaction_timestamp,transaction_amount,transaction_type,merchant_id,merchant_name,merchant_city,merchant_state,merchant_zip,merchant_country,mcc_group,mer_sic,currency,card_present,entry_mode,device_used,ip_address,is_fraud,fraud_type
TXN0004866,CUST00048,ACC000048,2024-01-24 03:40:11,-11.86,Refund,MER00063,"Mendez, Manning and Simon",Perezberg,GA,13339,US,Financial_Services,Loan Payment,USD,True,Swipe,fcccdd283444e0db,192.168.4.142,False,
TXN0004867,CUST00048,ACC000048,2022-01-29 02:04:38,86.48,ATM Withdrawal,MER00019,Cruz Inc,Port Stephanieborough,AK,18340,US,High_Risk,Dating Service,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004868,CUST00048,ACC000048,2022-05-26 09:27:58,90.0,Cash Advance,MER00055,"Hernandez, Thomas and Franklin",South Kenneth,AZ,89567,CA,Travel,Hotel,USD,True,Swipe,fcccdd283444e0db,192.168.4.142,False,
TXN0004869,CUST00048,ACC000048,2024-07-01 12:12:37,239.31,Online Transfer,MER00083,"Lopez, Patterson and Miller",Griffinville,UT,99492,CA,Retail_Specialty,Sporting Goods,USD,True,Swipe,fcccdd283444e0db,192.168.4.142,False,
TXN0004870,CUST00048,ACC000048,2024-02-21 06:43:56,124.02,Cash Advance,MER00007,"Rangel, Guzman and Mcclain",South Kellyshire,IA,42180,CA,Travel,Cruise Line,USD,False,E-commerce,fcccdd283444e0db,192.168.4.142,False,
TXN0004871,CUST00048,ACC000048,2021-05-07 23:58:08,-107.12,Refund,MER00020,Floyd-Conway,Taylorshire,NV,48143,CA,Cash_Like,Money Order,USD,False,E-commerce,fcccdd283444e0db,192.168.4.142,False,
TXN0004872,CUST00048,ACC000048,2022-03-02 21:32:44,238.88,Online Transfer,MER00011,Webb-Aguilar,Port Donstad,VI,52468,CA,Retail_Specialty,Jewelry Store,USD,True,Swipe,fcccdd283444e0db,192.168.4.142,False,
TXN0004873,CUST00048,ACC000048,2023-10-06 02:37:09,824.13,Online Transfer,MER00048,"Stewart, Alvarez and Richmond",Port Ronald,FM,13805,CA,Retail_General,Grocery Store,USD,False,E-commerce,fcccdd283444e0db,192.168.4.142,False,
TXN0004874,CUST00048,ACC000048,2024-02-26 13:52:15,159.68,Bill Pay,MER00073,Garcia-Sanchez,Brownside,ME,21430,US,Cash_Like,Money Order,USD,False,E-commerce,fcccdd283444e0db,192.168.4.142,False,
TXN0004875,CUST00048,ACC000048,2024-11-02 01:53:50,379.17,Bill Pay,MER00042,Escobar-Drake,Danielton,NC,48142,CA,Cash_Like,Prepaid Card Load,USD,False,E-commerce,fcccdd283444e0db,192.168.4.142,False,
TXN0004876,CUST00048,ACC000048,2024-09-15 02:33:19,253.21,Purchase,MER00026,"Brennan, Hunter and Buchanan",Lake Shelby,MI,86341,CA,Financial_Services,Investment Broker,USD,True,Swipe,fcccdd283444e0db,192.168.4.142,False,
TXN0004877,CUST00048,ACC000048,2022-01-20 19:04:53,179.42,ATM Withdrawal,MER00025,James-Patterson,Gomezhaven,ID,87828,US,Utilities_Services,Electric Bill,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004878,CUST00048,ACC000048,2024-01-07 09:46:30,179.61,Bill Pay,MER00066,Ramos LLC,Melissaland,MN,26256,US,Retail_General,Grocery Store,USD,False,E-commerce,fcccdd283444e0db,192.168.4.142,False,
TXN0004879,CUST00048,ACC000048,2022-12-26 18:18:31,-82.15,Refund,MER00092,"Dixon, Webb and Johnson",Arnoldbury,AL,04211,CA,Retail_General,Pharmacy,USD,True,Swipe,fcccdd283444e0db,192.168.4.142,False,
TXN0004880,CUST00048,ACC000048,2021-04-06 15:41:16,175.95,ATM Withdrawal,MER00084,"Mason, Perry and Thomas",Allenstad,MO,14466,US,Travel,Airline,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004881,CUST00048,ACC000048,2024-01-28 00:49:46,41.41,Bill Pay,MER00064,"Pierce, Sanders and Yoder",Scottmouth,NE,63945,US,High_Risk,Crypto Exchange,USD,False,E-commerce,fcccdd283444e0db,192.168.4.142,False,
TXN0004882,CUST00048,ACC000048,2023-06-19 03:08:31,-13.66,Refund,MER00054,Harrington-Carey,West Wayneland,TN,38741,US,Financial_Services,Investment Broker,USD,False,E-commerce,fcccdd283444e0db,192.168.4.142,False,
TXN0004883,CUST00048,ACC000048,2024-01-16 19:11:09,190.74,ATM Withdrawal,MER00074,Smith and Sons,West Laura,HI,04633,CA,Travel,Hotel,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004884,CUST00048,ACC000048,2023-03-13 18:10:25,724.98,Deposit,MER00034,Terry Group,Lake Tracy,FL,77871,US,Retail_Specialty,Jewelry Store,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004885,CUST00048,ACC000048,2022-08-27 20:10:04,489.08,Cash Advance,MER00057,Wang-Alexander,Lopezland,DE,94654,CA,Financial_Services,Bank Fees,USD,False,E-commerce,fcccdd283444e0db,192.168.4.142,False,
TXN0004886,CUST00048,ACC000048,2022-03-03 04:57:08,58.11,Cash Advance,MER00061,Thomas-Richards,Jacobsfurt,MH,45030,CA,Utilities_Services,Restaurant,USD,False,E-commerce,fcccdd283444e0db,192.168.4.142,False,
TXN0004887,CUST00048,ACC000048,2021-04-15 14:14:44,22.52,ATM Withdrawal,MER00012,Solis-Ferguson,Millerville,MP,40919,US,High_Risk,Dating Service,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004888,CUST00048,ACC000048,2021-11-05 16:33:30,602.89,Deposit,MER00019,Cruz Inc,Port Stephanieborough,AK,18340,US,High_Risk,Dating Service,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004889,CUST00048,ACC000048,2023-06-30 18:19:58,387.12,Cash Advance,MER00023,"Waters, Crawford and Williams",Danielsfort,WY,27800,CA,Retail_General,Book Store,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004890,CUST00048,ACC000048,2021-01-14 07:18:08,278.33,Purchase,MER00083,"Lopez, Patterson and Miller",Griffinville,UT,99492,CA,Retail_Specialty,Sporting Goods,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004891,CUST00048,ACC000048,2024-11-06 16:53:09,805.58,Deposit,MER00082,Fisher-Kennedy,Cooperfurt,GU,15559,US,Travel,Airline,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004892,CUST00048,ACC000048,2024-10-15 12:11:47,470.27,Deposit,MER00089,"Rodriguez, Trujillo and Butler",Lake Kennethville,MN,24823,CA,Retail_General,Book Store,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004893,CUST00048,ACC000048,2021-05-12 04:14:10,1205.21,Deposit,MER00097,Anderson and Sons,Timothyhaven,ID,03177,US,Travel,Car Rental,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004894,CUST00048,ACC000048,2024-08-04 11:04:35,57.36,Cash Advance,MER00078,Williams LLC,North Jonathan,VT,13571,US,Travel,Car Rental,USD,False,E-commerce,fcccdd283444e0db,192.168.4.142,False,
TXN0004895,CUST00048,ACC000048,2024-09-26 15:37:57,855.96,Deposit,MER00062,Browning and Sons,New Daniel,NE,19015,CA,Financial_Services,Investment Broker,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004896,CUST00048,ACC000048,2024-08-14 19:09:16,957.45,Deposit,MER00002,Hicks Group,Kaneberg,TN,70070,CA,Cash_Like,Money Order,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004897,CUST00048,ACC000048,2022-12-16 07:16:43,69.22,Bill Pay,MER00040,"Hardy, Garcia and Thomas",Barbaraview,VI,22372,CA,Travel,Car Rental,USD,True,Contactless,fcccdd283444e0db,192.168.4.142,False,
TXN0004898,CUST00048,ACC000048,2022-11-06 14:21:58,-170.02,Refund,MER00081,"Watson, Hubbard and Khan",New Josephport,MN,34519,US,Utilities_Services,Electric Bill,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004899,CUST00048,ACC000048,2022-10-07 05:43:00,160.88,ATM Withdrawal,MER00057,Wang-Alexander,Lopezland,DE,94654,CA,Financial_Services,Bank Fees,USD,True,Chip,fcccdd283444e0db,192.168.4.142,False,
TXN0004900,CUST00049,ACC000049,2024-08-18 20:34:24,377.71,Deposit,MER00040,"Hardy, Garcia and Thomas",Barbaraview,VI,22372,CA,Travel,Car Rental,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004901,CUST00049,ACC000049,2023-07-28 01:18:51,126.4,Online Transfer,MER00067,King LLC,North Lisaburgh,AL,17662,US,Utilities_Services,Electric Bill,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004902,CUST00049,ACC000049,2022-07-27 02:41:07,107.08,Purchase,MER00002,Hicks Group,Kaneberg,TN,70070,CA,Cash_Like,Money Order,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004903,CUST00049,ACC000049,2022-12-11 22:41:50,516.61,Deposit,MER00054,Harrington-Carey,West Wayneland,TN,38741,US,Financial_Services,Investment Broker,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004904,CUST00049,ACC000049,2024-11-16 12:04:34,224.83,Bill Pay,MER00019,Cruz Inc,Port Stephanieborough,AK,18340,US,High_Risk,Dating Service,USD,True,Swipe,32e509ad2fe019ca,192.168.0.19,False,
TXN0004905,CUST00049,ACC000049,2023-03-04 08:17:17,1009.12,Deposit,MER00031,Kelly Ltd,Luiston,MN,94968,US,Utilities_Services,Mechanic,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004906,CUST00049,ACC000049,2021-12-24 06:14:50,431.38,Purchase,MER00087,Robinson Ltd,Elizabethland,ME,39445,CA,Retail_General,Book Store,USD,True,Swipe,32e509ad2fe019ca,192.168.0.19,False,
TXN0004907,CUST00049,ACC000049,2023-07-29 07:29:53,439.34,Cash Advance,MER00023,"Waters, Crawford and Williams",Danielsfort,WY,27800,CA,Retail_General,Book Store,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004908,CUST00049,ACC000049,2022-03-08 06:26:11,72.66,Bill Pay,MER00037,Rhodes Ltd,West Victoriatown,TN,24748,US,Retail_Specialty,Jewelry Store,USD,True,Swipe,32e509ad2fe019ca,192.168.0.19,False,
TXN0004909,CUST00049,ACC000049,2022-02-13 13:41:04,168.21,Cash Advance,MER00079,Levy Inc,Wilsonbury,KY,73983,US,Utilities_Services,Electric Bill,USD,True,Swipe,32e509ad2fe019ca,192.168.0.19,False,
TXN0004910,CUST00049,ACC000049,2022-06-12 10:24:28,1489.23,Deposit,MER00025,James-Patterson,Gomezhaven,ID,87828,US,Utilities_Services,Electric Bill,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004911,CUST00049,ACC000049,2022-03-25 17:14:46,24.23,ATM Withdrawal,MER00029,"Santana, Roberts and Moore",Wiseside,IL,86600,US,High_Risk,Adult Entertainment,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004912,CUST00049,ACC000049,2023-06-04 21:01:23,358.24,Purchase,MER00061,Thomas-Richards,Jacobsfurt,MH,45030,CA,Utilities_Services,Restaurant,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004913,CUST00049,ACC000049,2024-03-26 19:31:55,481.38,Bill Pay,MER00013,"Patterson, Brown and Pearson",North Jenniferburgh,KS,35860,CA,Travel,Car Rental,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004914,CUST00049,ACC000049,2023-02-06 01:20:53,377.55,Bill Pay,MER00098,Herrera Group,Pearsonfort,MA,89255,US,Cash_Like,ATM,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004915,CUST00049,ACC000049,2024-09-09 04:10:27,290.3,Online Transfer,MER00045,"Winters, Torres and Poole",Katelynbury,UT,59975,US,High_Risk,Crypto Exchange,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004916,CUST00049,ACC000049,2023-11-27 11:06:20,444.98,Cash Advance,MER00042,Escobar-Drake,Danielton,NC,48142,CA,Cash_Like,Prepaid Card Load,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004917,CUST00049,ACC000049,2022-08-22 03:21:44,1336.07,Deposit,MER00093,Weaver-Tucker,South Jessica,UT,10823,CA,Utilities_Services,Water Bill,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004918,CUST00049,ACC000049,2023-02-12 12:20:21,942.46,Online Transfer,MER00043,Walker-Lee,Michaelmouth,CO,34519,US,High_Risk,Crypto Exchange,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004919,CUST00049,ACC000049,2022-11-26 04:20:37,24.79,Cash Advance,MER00017,Duncan Inc,Stanleystad,FL,24245,US,High_Risk,Adult Entertainment,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004920,CUST00049,ACC000049,2021-12-17 05:31:54,81.28,ATM Withdrawal,MER00097,Anderson and Sons,Timothyhaven,ID,03177,US,Travel,Car Rental,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004921,CUST00049,ACC000049,2024-12-18 01:28:23,-20.24,Refund,MER00094,Ray-White,Port Stephanie,PA,15392,US,Travel,Airline,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004922,CUST00049,ACC000049,2023-02-02 02:23:15,-116.9,Refund,MER00087,Robinson Ltd,Elizabethland,ME,39445,CA,Retail_General,Book Store,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004923,CUST00049,ACC000049,2024-08-24 11:06:52,-103.17,Refund,MER00050,Myers-Smith,South Ashleyland,PA,57056,CA,Retail_General,Book Store,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004924,CUST00049,ACC000049,2022-12-17 09:37:36,57.54,Bill Pay,MER00006,"Watts, West and Sanders",Mayomouth,GA,25045,CA,Financial_Services,Loan Payment,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004925,CUST00049,ACC000049,2022-01-30 19:20:36,62.9,ATM Withdrawal,MER00042,Escobar-Drake,Danielton,NC,48142,CA,Cash_Like,Prepaid Card Load,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004926,CUST00049,ACC000049,2022-01-31 13:45:26,214.85,Purchase,MER00063,"Mendez, Manning and Simon",Perezberg,GA,13339,US,Financial_Services,Loan Payment,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004927,CUST00049,ACC000049,2022-04-16 05:52:30,1956.07,Deposit,MER00085,Harmon Group,Stephenstown,MN,48139,US,Retail_General,Grocery Store,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004928,CUST00049,ACC000049,2023-07-04 21:41:18,194.31,Cash Advance,MER00073,Garcia-Sanchez,Brownside,ME,21430,US,Cash_Like,Money Order,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004929,CUST00049,ACC000049,2024-12-18 12:08:51,159.2,ATM Withdrawal,MER00082,Fisher-Kennedy,Cooperfurt,GU,15559,US,Travel,Airline,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004930,CUST00049,ACC000049,2023-11-01 21:51:09,-54.9,Refund,MER00030,"King, Sanchez and Cantrell",Sheamouth,VI,70699,US,High_Risk,Online Gambling,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004931,CUST00049,ACC000049,2023-04-24 20:56:39,253.76,Bill Pay,MER00017,Duncan Inc,Stanleystad,FL,24245,US,High_Risk,Adult Entertainment,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004932,CUST00049,ACC000049,2023-01-14 17:35:17,52.0,Cash Advance,MER00039,"Chambers, Hall and Walker",Olivermouth,ID,10812,US,Financial_Services,Investment Broker,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004934,CUST00049,ACC000049,2022-07-03 22:57:30,-12.33,Refund,MER00060,Jennings and Sons,Webbville,MD,02571,US,Travel,Car Rental,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004935,CUST00049,ACC000049,2021-11-11 15:21:15,703.9,Deposit,MER00042,Escobar-Drake,Danielton,NC,48142,CA,Cash_Like,Prepaid Card Load,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004936,CUST00049,ACC000049,2024-11-04 08:17:36,-177.73,Refund,MER00049,Mullins Inc,Aliciahaven,WY,86353,US,Retail_Specialty,Sporting Goods,USD,True,Contactless,32e509ad2fe019ca,192.168.0.19,False,
TXN0004937,CUST00049,ACC000049,2024-10-25 20:20:16,184.74,ATM Withdrawal,MER00025,James-Patterson,Gomezhaven,ID,87828,US,Utilities_Services,Electric Bill,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004938,CUST00049,ACC000049,2024-07-15 23:20:31,221.39,Purchase,MER00080,Savage-Johnson,Daltonborough,NH,01342,US,Retail_Specialty,Jewelry Store,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004939,CUST00049,ACC000049,2022-11-29 04:45:34,66.29,Bill Pay,MER00027,"Duffy, Soto and Bond",Lewisfurt,MP,39785,US,Retail_Specialty,Sporting Goods,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004940,CUST00049,ACC000049,2023-09-25 17:10:30,1021.84,Deposit,MER00028,"Edwards, Moore and Valencia",Kennedyhaven,NJ,01100,US,Utilities_Services,Phone Bill,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004941,CUST00049,ACC000049,2023-12-14 00:56:52,643.89,Deposit,MER00072,"Wagner, Williams and Oneal",South Gerald,AR,98849,US,Retail_Specialty,Sporting Goods,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004942,CUST00049,ACC000049,2024-05-06 22:08:01,-98.4,Refund,MER00037,Rhodes Ltd,West Victoriatown,TN,24748,US,Retail_Specialty,Jewelry Store,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004943,CUST00049,ACC000049,2022-01-28 12:17:44,149.68,Purchase,MER00036,Brown and Sons,Angiestad,DE,46946,US,Travel,Hotel,USD,True,Swipe,32e509ad2fe019ca,192.168.0.19,False,
TXN0004944,CUST00049,ACC000049,2024-04-09 13:52:31,150.39,Cash Advance,MER00087,Robinson Ltd,Elizabethland,ME,39445,CA,Retail_General,Book Store,USD,True,Contactless,32e509ad2fe019ca,192.168.0.19,False,
TXN0004945,CUST00049,ACC000049,2024-04-25 22:03:38,465.86,Purchase,MER00039,"Chambers, Hall and Walker",Olivermouth,ID,10812,US,Financial_Services,Investment Broker,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004946,CUST00049,ACC000049,2024-06-06 01:22:08,-77.33,Refund,MER00012,Solis-Ferguson,Millerville,MP,40919,US,High_Risk,Dating Service,USD,True,Contactless,32e509ad2fe019ca,192.168.0.19,False,
TXN0004947,CUST00049,ACC000049,2024-06-22 15:30:14,362.74,Cash Advance,MER00018,Perez and Sons,Jacobsville,SC,74005,CA,Cash_Like,Prepaid Card Load,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004948,CUST00049,ACC000049,2024-12-14 14:37:09,481.84,Bill Pay,MER00010,Stewart Inc,Davidmouth,CT,51295,CA,Financial_Services,Investment Broker,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004949,CUST00049,ACC000049,2023-12-05 03:22:21,215.7,Cash Advance,MER00032,Carlson PLC,Richardburgh,VA,01574,US,Travel,Airline,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004950,CUST00049,ACC000049,2022-05-02 23:01:22,15.33,Purchase,MER00057,Wang-Alexander,Lopezland,DE,94654,CA,Financial_Services,Bank Fees,USD,True,Swipe,32e509ad2fe019ca,192.168.0.19,False,
TXN0004951,CUST00049,ACC000049,2023-02-14 03:02:49,322.53,Purchase,MER00078,Williams LLC,North Jonathan,VT,13571,US,Travel,Car Rental,USD,True,Swipe,32e509ad2fe019ca,192.168.0.19,False,
TXN0004952,CUST00049,ACC000049,2022-04-23 04:30:29,308.95,Online Transfer,MER00006,"Watts, West and Sanders",Mayomouth,GA,25045,CA,Financial_Services,Loan Payment,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004953,CUST00049,ACC000049,2024-11-01 17:56:32,199.48,Bill Pay,MER00051,Smith and Sons,Stephaniechester,WA,65259,CA,Travel,Car Rental,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004954,CUST00049,ACC000049,2022-08-19 13:07:24,584.71,Online Transfer,MER00064,"Pierce, Sanders and Yoder",Scottmouth,NE,63945,US,High_Risk,Crypto Exchange,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004955,CUST00049,ACC000049,2023-09-28 00:59:10,361.76,Bill Pay,MER00040,"Hardy, Garcia and Thomas",Barbaraview,VI,22372,CA,Travel,Car Rental,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004956,CUST00049,ACC000049,2024-08-23 20:44:18,496.94,Purchase,MER00029,"Santana, Roberts and Moore",Wiseside,IL,86600,US,High_Risk,Adult Entertainment,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004957,CUST00049,ACC000049,2024-05-27 17:32:25,-153.48,Refund,MER00077,Burke-Owens,Deborahchester,NJ,24642,CA,High_Risk,Dating Service,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004958,CUST00049,ACC000049,2021-12-10 11:28:23,245.71,Online Transfer,MER00059,"Rosales, Harris and Evans",Andradestad,IN,11583,US,Cash_Like,Prepaid Card Load,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004959,CUST00049,ACC000049,2024-01-09 03:01:56,88.87,Bill Pay,MER00038,"Davis, Clark and Perez",East Reginaview,WI,90125,US,Retail_General,Grocery Store,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004960,CUST00049,ACC000049,2023-06-18 17:45:26,74.5,Bill Pay,MER00000,"Archer, Burgess and Taylor",Obrienfort,MT,96635,CA,Travel,Hotel,USD,True,Swipe,32e509ad2fe019ca,192.168.0.19,False,
TXN0004961,CUST00049,ACC000049,2022-12-28 01:36:18,-152.62,Refund,MER00023,"Waters, Crawford and Williams",Danielsfort,WY,27800,CA,Retail_General,Book Store,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004962,CUST00049,ACC000049,2024-10-12 10:27:06,41.69,ATM Withdrawal,MER00082,Fisher-Kennedy,Cooperfurt,GU,15559,US,Travel,Airline,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004963,CUST00049,ACC000049,2023-11-22 12:50:17,-177.09,Refund,MER00049,Mullins Inc,Aliciahaven,WY,86353,US,Retail_Specialty,Sporting Goods,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004964,CUST00049,ACC000049,2022-10-03 15:12:17,93.23,Purchase,MER00024,Brewer-King,Jefferymouth,VA,09097,CA,Utilities_Services,Phone Bill,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004965,CUST00049,ACC000049,2023-12-04 11:40:49,169.23,Cash Advance,MER00081,"Watson, Hubbard and Khan",New Josephport,MN,34519,US,Utilities_Services,Electric Bill,USD,True,Swipe,32e509ad2fe019ca,192.168.0.19,False,
TXN0004966,CUST00049,ACC000049,2021-12-01 03:36:41,19.62,Cash Advance,MER00060,Jennings and Sons,Webbville,MD,02571,US,Travel,Car Rental,USD,True,Swipe,32e509ad2fe019ca,192.168.0.19,False,
TXN0004967,CUST00049,ACC000049,2022-02-26 13:27:56,-50.84,Refund,MER00049,Mullins Inc,Aliciahaven,WY,86353,US,Retail_Specialty,Sporting Goods,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004968,CUST00049,ACC000049,2022-06-29 18:49:27,150.11,ATM Withdrawal,MER00001,Holland-Todd,South Lisachester,NJ,90951,CA,Retail_General,Book Store,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004969,CUST00049,ACC000049,2022-08-01 18:26:29,191.65,Online Transfer,MER00064,"Pierce, Sanders and Yoder",Scottmouth,NE,63945,US,High_Risk,Crypto Exchange,USD,True,Swipe,32e509ad2fe019ca,192.168.0.19,False,
TXN0004970,CUST00049,ACC000049,2024-05-17 21:19:03,266.04,Bill Pay,MER00050,Myers-Smith,South Ashleyland,PA,57056,CA,Retail_General,Book Store,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004971,CUST00049,ACC000049,2023-05-22 07:48:12,156.74,ATM Withdrawal,MER00096,Williams-Newton,New Clinton,ND,59701,CA,High_Risk,Foreign Exchange Dealer,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
TXN0004972,CUST00049,ACC000049,2024-04-15 16:16:41,463.89,Cash Advance,MER00061,Thomas-Richards,Jacobsfurt,MH,45030,CA,Utilities_Services,Restaurant,USD,False,E-commerce,32e509ad2fe019ca,192.168.0.19,False,
TXN0004973,CUST00049,ACC000049,2024-10-22 06:00:57,135.52,ATM Withdrawal,MER00043,Walker-Lee,Michaelmouth,CO,34519,US,High_Risk,Crypto Exchange,USD,True,Chip,32e509ad2fe019ca,192.168.0.19,False,
